BGP4MP|07/31/13 23:55:09|A|202.249.2.185|25152|177.54.114.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:09|A|202.249.2.185|25152|177.54.116.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:09|A|202.249.2.185|25152|177.54.118.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:09|A|202.249.2.185|25152|177.54.120.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:09|A|202.249.2.185|25152|186.194.206.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:09|A|202.249.2.185|25152|177.54.117.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:09|A|202.249.2.185|25152|177.54.119.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.115.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.122.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.114.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.116.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.118.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.120.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.117.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.119.0/24|25152 6939 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|186.194.206.0/24|25152 6939 3491 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.122.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.118.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.119.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.114.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.115.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.117.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.116.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|202.249.2.185|25152|177.54.120.0/24|25152 2914 6762 7738 53142|IGP
BGP4MP|07/31/13 23:55:10|A|2001:200:0:fe00::6249:0|25152|2803:e100::/32|25152 6939 27971|IGP
BGP4MP|07/31/13 23:55:11|A|202.249.2.185|25152|178.61.252.0/23|25152 2914 1239 8781 43852 21050|IGP
BGP4MP|07/31/13 23:55:13|W|202.249.2.185|25152|41.209.233.0/24
BGP4MP|07/31/13 23:55:13|W|202.249.2.185|25152|208.16.110.0/24
BGP4MP|07/31/13 23:55:13|W|202.249.2.185|25152|41.209.252.0/24
BGP4MP|07/31/13 23:55:13|W|202.249.2.185|25152|41.209.253.0/24
BGP4MP|07/31/13 23:55:13|W|202.249.2.185|25152|206.105.75.0/24
BGP4MP|07/31/13 23:55:13|A|202.249.2.185|25152|190.211.175.0/24|25152 2914 6762 262195 262195 262195 262195 262195 262195 262195 262195 262195 52280|IGP
BGP4MP|07/31/13 23:55:13|A|202.249.2.185|25152|203.237.158.0/24|25152 6939 1299 701 4766|IGP
BGP4MP|07/31/13 23:55:15|A|202.249.2.185|25152|203.118.224.0/21|25152 2914 3257 9416|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.115.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.122.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.114.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|186.194.193.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|186.194.194.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|186.194.196.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.116.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.118.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.120.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.121.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|186.194.206.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.117.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|186.194.197.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|177.54.119.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:19|A|202.249.2.185|25152|186.194.195.0/24|25152 6939 7738 53142|IGP
BGP4MP|07/31/13 23:55:20|W|202.249.2.185|25152|120.28.62.0/24
BGP4MP|07/31/13 23:55:20|A|202.249.2.185|25152|120.28.62.0/24|25152 6939 4775|IGP
BGP4MP|07/31/13 23:55:21|W|202.249.2.185|25152|120.28.62.0/24
BGP4MP|07/31/13 23:55:21|W|202.249.2.185|25152|203.237.158.0/24
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806:2::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806:3::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806:1::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806:1::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806:3::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:22|A|2001:200:0:fe00::6249:0|25152|2806:2::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806:2::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806:3::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806:1::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|202.249.2.185|25152|208.16.110.0/24|25152 4713 2914 1239 6174|IGP
BGP4MP|07/31/13 23:55:23|A|202.249.2.185|25152|206.105.75.0/24|25152 4713 2914 1239 6174|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806:1::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806:3::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:23|A|2001:200:0:fe00::6249:0|25152|2806:2::/32|25152 2497 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:55:27|A|202.249.2.185|25152|214.37.144.0/21|25152 4713 2914 209 721 27065|IGP
BGP4MP|07/31/13 23:55:29|A|2001:200:0:fe00::6249:0|25152|2001:67c:1180::/48|25152 2497 701 702 12702 13237 1299 49687 199489|IGP
BGP4MP|07/31/13 23:55:32|A|202.249.2.185|25152|214.37.144.0/21|25152 2516 209 721 27065|IGP
BGP4MP|07/31/13 23:55:32|A|202.249.2.185|25152|143.73.37.0/24|25152 2516 209 721 27064 6045 27138 27138 27138 27138 27136|INCOMPLETE
BGP4MP|07/31/13 23:55:32|A|202.249.2.185|25152|214.69.128.0/18|25152 2914 209 721 27065|IGP
BGP4MP|07/31/13 23:55:35|A|202.249.2.185|25152|190.211.175.0/24|25152 6939 6762 52280|IGP
BGP4MP|07/31/13 23:55:35|W|202.249.2.185|25152|208.16.110.0/24
BGP4MP|07/31/13 23:55:35|W|202.249.2.185|25152|206.105.75.0/24
BGP4MP|07/31/13 23:55:39|A|202.249.2.185|25152|193.111.100.0/22|25152 2914 3320|IGP
BGP4MP|07/31/13 23:55:39|A|202.249.2.185|25152|176.15.73.0/24|25152 2914 701 702 3216 8402|INCOMPLETE
BGP4MP|07/31/13 23:55:39|A|202.249.2.185|25152|112.203.192.0/19|25152 6939 1299 701 9299|IGP
BGP4MP|07/31/13 23:55:39|A|202.249.2.185|25152|213.226.49.0/24|25152 6939 8717 12716 12716|IGP
BGP4MP|07/31/13 23:55:39|A|202.249.2.185|25152|203.118.224.0/21|25152 6939 3549 3257 9416|IGP
BGP4MP|07/31/13 23:55:39|A|202.249.2.185|25152|178.61.252.0/23|25152 6939 3549 1239 8781 43852 21050|IGP
BGP4MP|07/31/13 23:55:39|A|202.249.2.185|25152|214.69.128.0/18|25152 2914 209 721 27065|INCOMPLETE
BGP4MP|07/31/13 23:55:41|A|202.249.2.185|25152|112.203.192.0/19|25152 6939 9299|IGP
BGP4MP|07/31/13 23:55:44|W|202.249.2.185|25152|203.118.224.0/21
BGP4MP|07/31/13 23:55:44|W|202.249.2.185|25152|178.61.252.0/23
BGP4MP|07/31/13 23:55:44|A|202.249.2.185|25152|206.105.75.0/24|25152 6939 3549 1239 6174|IGP
BGP4MP|07/31/13 23:55:44|A|202.249.2.185|25152|208.16.110.0/24|25152 6939 3549 1239 6174|IGP
BGP4MP|07/31/13 23:55:44|A|2001:200:0:fe00::6249:0|25152|2804:548::/32|25152 2497 6939 52720 53005|IGP
BGP4MP|07/31/13 23:55:45|A|2001:200:0:fe00::6249:0|25152|2804:548::/32|25152 2497 6939 52720 53005|IGP
BGP4MP|07/31/13 23:55:46|A|202.249.2.185|25152|203.118.224.0/21|25152 6939 9416|IGP
BGP4MP|07/31/13 23:55:46|W|202.249.2.185|25152|203.118.232.0/21
BGP4MP|07/31/13 23:55:50|A|202.249.2.185|25152|65.90.49.0/24|25152 4713 2914 3356|IGP
BGP4MP|07/31/13 23:55:57|A|202.249.2.185|25152|177.22.115.0/24|25152 6939 16735 22177 262363 262899|IGP
